program,residence,rating,residence_Claudette Millar Hall (CMH),residence_Columbia Lake Village South (CLV-South),residence_Mackenzie King Village (MKV),residence_Ron Eydt Village (REV),residence_UW Place (UWP),residence_Village 1,program_AFM,program_Arts,program_Engineering,program_Environment,program_Health,program_Mathematics,program_Science,extraversion,agreeableness,conscientiousness,emotionalStability,Openness
0.0,0.0,10.075545781903054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.900317161848597,6.266857714890914,2.7645933667777527,6.171230485881887,5.935340988530898
0.0,0.0,0.6313870419037663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9464216624342981,0.7385198565385135,3.891569713792494,0.9604482594115982,2.217152202444685
0.0,0.0,2.3533814599624243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5099668246174844,1.938275928379067,4.066845583472648,1.9899416716091836,3.088899147258798
0.0,0.0,2.30137777081985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8598910496673193,1.5146911721742133,3.888056454576306,1.9620050519506427,3.1926360596440193
0.0,0.0,8.634720371525122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.700381769539198,7.374445549840158,2.5412864834694093,6.529273703494921,6.341978667476701
0.0,0.0,0.9765210050367401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1237905474754881,0.9938229801521047,3.8707744567918416,0.9825877624386972,2.6906954470595243
0.0,0.0,1.8446525419930981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3450972155003955,2.1368069301895942,3.6735833469090236,2.1130099370401245,3.0888994792796747
0.0,0.0,1.8398961489780479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.231518241918528,1.292050899896847,4.308205769861314,1.9612652189376791,2.601301788366901
0.0,0.0,7.066468014359382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.408874692577578,3.367892189790686,5.729337937423046,6.255747118139692,5.1808254782205205
0.0,0.0,6.212784741908504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.291240919304321,3.2309507799821375,5.982958551338608,5.384608876836036,4.648064301853003
0.0,0.0,8.169217156015737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.029954542861308,6.022020710116405,5.955165602937955,4.08417901885126,3.9144842194008795
0.0,0.0,10.173386488855956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.908375613873209,2.8648775733561758,4.067856290390139,5.208590169070909,2.0598379923605283
0.0,0.0,0.9122554516880562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.368820610386308,1.7150968784530716,4.188699637960322,3.947113045193347,1.8685605075962608
0.0,0.0,2.717696923219404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.415689418329275,1.3431391143076437,3.5636402538435976,3.9022631679511117,2.4460784053257525
0.0,0.0,7.882330197072222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1073699778076604,3.5467167244362328,3.466531246476244,3.812391013201941,6.423758115407469
0.0,0.0,8.980840035924972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4949964716856905,3.0753049282366893,4.431159505728489,3.9645870816086477,6.502102950254729
0.0,0.0,0.81449802532981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.745792857937729,4.446031272437086,4.1241617910687784,4.502315653364806,6.35636600784542
0.0,0.0,1.9483850141216523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.004711737252214,3.9550170821301065,5.258608928738791,3.3511636200106927,6.351423341940013
0.0,0.0,7.108097934001145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.245760404755946,5.520225561258421,6.369966641761049,4.4018434653683585,3.469210559914352
0.0,0.0,9.41721734522137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.686265515096132,2.904244063296564,3.4940780845265564,5.659408443601662,1.929536598345143
0.0,0.0,1.001929990074398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.332362399213792,1.4164305882496815,4.510540566407409,4.459872174373481,1.8187283691504454
0.0,0.0,2.5998939370786904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.545832167914856,1.412074128008326,3.597407292811792,4.210208175479829,2.2889887369871675
0.0,0.0,8.14106047779062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3963592347393687,3.592587078506779,3.194999146633364,4.447910909070394,6.485681382659449
0.0,0.0,9.147695229374044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.273113510815255,3.4283589275174418,4.812900471268157,3.62600009981998,6.88092576421052
0.0,0.0,1.057421715333133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.807315124009957,4.234314867756132,3.481558973891588,4.820666296652263,6.8561105570147145
0.0,0.0,2.2036767863004942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0382247188253295,3.423896517203281,5.918772788568073,3.4274777599590394,6.265299480695784
0.0,0.0,6.891761151335433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4957728928796277,6.487038221497501,5.689513017230091,5.856934137651249,4.454164241585365
0.0,0.0,7.131675286618267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5408224922324694,6.463396400995918,5.880113988752241,1.9979245451276357,3.6008804573704243
0.0,0.0,7.229506900397856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.607235920025835,6.74770973659301,6.664282875903772,2.61807961159904,6.751704542206776
0.0,0.0,8.306873170337655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9682025487112695,2.678362008771568,3.8636416914645593,1.6899152340685886,6.019290810789407
0.0,0.0,4.098100025497722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.827536670355889,1.87884989267576,4.030187034533111,4.299007468836045,4.096347358482859
0.0,0.0,2.0441628914396373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.7276423531317135,1.4212244145970587,3.725931682576889,4.041976824958059,2.042710513584979
0.0,0.0,0.8629566281920235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.854446650439005,1.3819206440180376,4.080533962629889,3.9264380536026087,1.6628755543026013
0.0,0.0,6.792893916214789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7159110919219804,5.55958283546491,4.849903216083982,5.218455357437303,4.465503126418546
0.0,0.0,6.030230056928659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.597794429225673,7.346402838164615,5.879936228173261,1.7353030381488916,3.0924574741602084
0.0,0.0,6.482291203203148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.784911899053665,6.678461323012163,7.078277073649487,2.7859270730970582,6.769801453932906
0.0,0.0,9.141818225418458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1813797228855263,2.4714131678048554,3.5579381983487437,1.6621654201622322,6.787211537579147
0.0,0.0,3.491716685070047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1534873897194395,1.8584915259992403,3.6760175104680752,3.624668994938293,3.9612388743591707
0.0,0.0,1.7298725108242299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.317877032566596,1.668321799995053,3.5888909152309902,4.37168266860827,2.1259353143967297
0.0,0.0,1.0530849920075447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.237910371098378,1.6370433491201442,3.4550095805818817,4.1698622763005835,1.6892402553502044
0.0,0.0,8.938527153456082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.014266142493031,6.005315595710433,6.048861415331025,3.9656138845067708,3.9006555986763893
0.0,0.0,2.2031892572855205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.956869899999105,2.7310178100307807,3.95567656152217,4.08095832745214,1.4022613287471006
0.0,0.0,1.852606146470396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.776959490076167,2.1232066587105582,4.152645177625443,3.994102404301378,2.376204281608691
0.0,0.0,9.982972689370348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.163607989147595,6.025453526140277,5.514734297785803,4.349267424975908,3.426703933616175
0.0,0.0,2.208383034532348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.39170633260398,2.3160046808470987,3.4083610336656207,3.6968620246107204,1.389187201443849
0.0,0.0,1.9030380875763582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.877582246958562,1.8524139621760114,4.187572506264613,3.6741869499249806,2.190745622085916
0.0,0.0,7.918452224763935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9255372455129636,5.648443971558812,1.9809452248308905,3.1587622759127534,5.9628898673832245
0.0,0.0,10.062604839928788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.021715196958093,6.869425734780006,6.9270250159006554,3.843406798846388,3.8024982424651816
0.0,0.0,2.044958894410696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.481274940352268,0.9841926437221902,3.818600023277926,4.10601024533227,1.3804767173744474
0.0,0.0,2.226434660501798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9395664848804515,2.6295934803791563,4.018905463560785,4.206774393925841,1.9754775972285106
0.0,0.0,2.178447231227324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.002313505373684,2.1453764162449267,4.044206327426168,4.131007913503094,1.7250541688034635
0.0,0.0,1.995243906638152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.376299545144842,2.5991890583572466,3.816149237515897,4.0660704980501245,1.9459460434188491
0.0,0.0,1.2371850614571729,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.374753089088548,2.435440726733536,3.877012431502159,4.132310548652755,1.8827848325918577
0.0,0.0,8.815999030424628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9585278532579773,5.537734300799592,2.2364580033577828,3.4367700073842666,6.677075087347232
0.0,0.0,11.036679087678243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8364776369387323,7.462263462533825,6.829365631594329,3.6884804060321517,3.5116427310648612
0.0,0.0,1.7104237584339048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.665720441926314,1.4302368568904178,3.8554016944559457,3.954610561102664,1.3804516418926276
0.0,0.0,1.8268536687846666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.867367099583474,2.6056766514926553,3.7727066275533105,3.4049432474274415,2.213390578936671
0.0,0.0,1.8547320693536662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.239631676247796,2.3736289170150755,3.5051725283121207,4.115325283485658,1.8689472666331324
0.0,0.0,1.9666668737060253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6961171148204635,2.5031551300034014,4.1920106739524226,3.670039164612422,2.2583512251967366
0.0,0.0,0.9691680901804429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7634171469421664,2.137743119241998,4.318470837541707,4.12990364926403,2.1146657207204234
0.0,0.0,7.776633997527709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0551979936775275,6.032189558806285,6.568976899364945,6.923908692676126,4.878304642595959
0.0,0.0,8.016341283185694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.495127120275242,4.880729917187205,5.367727505829422,4.940689401527138,4.4876874486333
0.0,0.0,7.0351730118876254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.104599794274632,3.055438293312857,6.37315635778578,5.006859913137233,2.944202135133977
0.0,0.0,8.955733208648947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.03302407026146,4.447976276778276,4.8050830273439145,4.831817976033772,2.9105971421383545
0.0,0.0,9.18056078748337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.077095384824761,6.391187530670794,6.161339169928567,4.051705675327379,3.7438718885184006
0.0,0.0,9.343507996070143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.870871335991528,5.976858965371319,6.1383108972347715,4.2251652382500335,4.192773136900202
0.0,0.0,9.138021928619022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9713600144647883,5.860727212478537,6.038951964407629,4.044036924205231,4.2231906029309165
0.0,0.0,9.892005325893917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2995362780941715,3.8273086599361297,4.888784692982072,4.1497076921907174,2.363483542288201
0.0,0.0,8.759595085259065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.346675206394432,5.969177441708892,5.756341144355956,4.363029012012777,3.8046355395551124
0.0,0.0,9.831152797270418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4606082395280326,5.9788224851807845,5.536305108107933,4.05456112383471,3.8349672645610693
0.0,0.0,8.557020759385539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9614161594971242,6.033013011761788,5.59336935219785,3.968607545978875,4.202377075080943
0.0,0.0,10.017200651052667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.137404582063381,6.107594404346259,5.9510436279117265,4.066867578564667,3.8722955256345473
0.0,0.0,1.0190781125234871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.451186724368979,1.9696038390724735,3.941667860552506,3.8357876396396673,1.6232795720739421
0.0,0.0,8.167923545815109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.011620213428203,6.069217570759294,6.78048307438084,6.599478054480957,5.218017831144646
0.0,0.0,7.668994027506605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8690908582785974,5.677033720964331,5.131139111014512,5.47287227613181,4.842692532600821
0.0,0.0,6.377527308280717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2197142725951826,3.273798670776455,7.359693584618992,4.352990954762746,3.3360220448566857
0.0,0.0,10.331482185505823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.665616120326099,4.2698809999383585,5.587369759155202,4.824376829693624,3.343065139512796
0.0,0.0,9.516293721991872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0582042161466365,6.0654315328247455,5.112620207656059,3.667654278623228,3.6986754840791134
0.0,0.0,9.568844021256789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.824977272185693,6.885816676111417,6.132780354583388,4.023807436608914,3.5949676217358046
0.0,0.0,8.061935820886623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.437407120378537,5.862157985543748,5.2941582426155165,3.473458998416129,4.497365064572961
0.0,0.0,10.351687615548027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.424573831999454,4.201890641384586,4.809610319980703,3.8842451587729845,2.698521794121125
0.0,0.0,9.010181222609257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.321112230619542,6.163019346286961,5.600289138295738,4.211445897236002,4.590333247500682
0.0,0.0,11.032604476670596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0109035839297364,6.822253786384765,5.043464815777791,4.104069078505946,3.900350254838608
0.0,0.0,9.195423707872951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.500031571142239,6.2702273452513815,4.851007184513636,3.5663407624964423,4.315114682761285
0.0,0.0,10.807488873307335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.474888302023095,6.061994729689388,5.561577469350432,3.987225006454642,4.0381503778446275
0.0,0.0,1.0628602421472821,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.195797746220707,1.9445745751502406,3.782104301241996,4.2965001266000105,1.306678505928587
0.0,0.0,10.143436342759024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8523214908021903,5.996627464120032,6.073373312748714,4.048196718776443,3.82438436856766
0.0,0.0,9.864871887603513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9637379219523163,6.649940048839826,6.008331332177971,4.001810488395158,3.805318113327325
0.0,0.0,10.373868082990185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.409143121126051,6.713091771252366,6.492485212447101,3.983584136537248,3.972247809168296
0.0,0.0,9.117659929235655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.559952429551362,4.68816288820656,4.119560315495278,3.2879391553270603,2.8353298503940305
0.0,0.0,8.17416049928811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.201490613944102,6.196465671476905,6.102267787954718,4.089876685050999,4.304277181619096
0.0,0.0,9.867196819179231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.13325562475978,5.998622165477225,5.601863313750983,4.5241610744901735,4.522587379307851
0.0,0.0,10.003904047636293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.075084768952099,5.918209411019231,5.442636533664328,4.313804157778367,4.0287924784777465
0.0,0.0,10.00292355211588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.738275354417286,6.860678292618141,6.6161677836560475,4.019871819985193,3.9523020200627657
0.0,0.0,9.856006070008824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4588476469142537,6.371667747605486,5.886219859221736,3.6176224137479838,3.97852087242103
0.0,0.0,1.0314571373992565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.934928187963508,2.028702281774849,4.023219730101788,3.968333764313578,2.076151788568824
0.0,0.0,1.0790546283688862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.556865012559343,1.8343141338658493,3.83772040475815,4.095872307930916,1.7059985854485789
0.0,0.0,3.0775977401744448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.840515452606715,1.4928745895549973,3.8566078807132764,3.9245581636354068,1.3235590286606544
0.0,0.0,2.020329070909322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.048245006125994,3.198713007737836,4.123737799991222,5.0611615084567125,3.397986206086142
0.0,0.0,1.9601456154673456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.350289706008123,2.6368805707141387,4.003868874423336,4.713830719804973,2.021168150677763
0.0,0.0,4.855880788185897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4355550113188507,3.8986804236235177,4.329678919866342,4.640061916217495,4.399735960762546
0.0,0.0,2.850814028494347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.921094896549225,3.91023409858372,2.492473902242189,4.610833135126201,7.124892032707147
0.0,0.0,1.1831213713704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.29044685466195,4.4768430816932,4.578910320609738,3.730601835895322,5.499602532831691
0.0,0.0,10.357460330604887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8638713462350243,5.188857408785789,5.9330693103169185,4.0760932900826,3.795091287882229
0.0,0.0,10.24432498541998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.157951237015056,6.437630059130573,5.257755775721936,4.411110185865461,4.030316064995866
0.0,0.0,11.09481795001204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3588569185008805,6.580768711788803,7.065016108123518,3.7770225976790934,3.4299923218244674
0.0,0.0,9.554383919014484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.741463957232583,4.543215291451205,3.430727977001218,2.999295815276264,3.2890696109594364
0.0,0.0,9.163640310231324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.129016151778794,6.121368528241694,5.1950606076857175,3.8626623463117697,3.707162246388638
0.0,0.0,9.335010397896351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5092415432672626,5.601751320653236,5.294529207214035,4.137301704477335,4.899752215423026
0.0,0.0,10.455454025636177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.457882491210835,5.789485753106133,5.457117357091639,4.098965889907885,3.881146961068583
0.0,0.0,9.278651385990207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.347538010962398,6.062419928129857,7.306601228089965,4.464429187437353,3.8120793217803874
0.0,0.0,10.186195827606909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.720490997931223,7.157882453621426,6.363915097825714,4.0592418384681705,3.454400870737654
0.0,0.0,1.133463196334544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.874157836601724,1.8353547050358467,4.260188274320141,3.7564251487680766,1.7950668706200785
0.0,0.0,1.0077692328954921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.628695936659281,1.4490583768692908,3.828857559020483,3.653004011078935,1.3698601814863496
0.0,0.0,2.649855226398449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.49930897358731,1.4448269516090817,4.47445025398522,4.116934267850628,1.4863724929383169
0.0,0.0,2.0712432926325164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9546106293772105,2.6079181552756756,4.0530682019396345,4.929696632963056,2.7969475500551897
0.0,0.0,2.073507440940068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.562214606930499,2.2919267866540998,3.836820608167302,5.2705257691388985,2.225023586333197
0.0,0.0,5.560523156699638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.172902877863346,3.7640840103199062,4.535075371045971,5.088456925425169,3.875506210959864
0.0,0.0,2.763884101366303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.186473753289788,4.442690673968627,2.197780902598964,4.668222114642933,7.928327499289471
0.0,0.0,1.0857925799841455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.071992794302443,4.887388194409424,4.351522589981346,3.664017236982299,6.0408328053050795
0.0,0.0,1.9842781371105858,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.016890420639329,2.0941103791764446,4.922259417088462,4.156302672022669,1.912504395932296
0.0,0.0,2.861892488083031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9352123885576453,1.9342159456747874,5.35031838851856,4.19849128186509,2.0702213815698887
0.0,0.0,1.7244931866089228,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913395320072693,2.0968082257169227,5.321334415875478,3.4521946544479825,1.8990683765137115
0.0,0.0,3.1882019624787095,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033320588924087,1.8884296234057802,5.9275897414437475,3.6986159496185,2.164038184731236
0.0,0.0,7.981309006808924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.885081467874735,5.925921841930807,5.528989888191348,4.313529619607598,5.948582415498966
